title,vote_average,vote_count,budget,revenue,imdb_id,id,movie_genres,release_year,Winner,cpi_multiplier,budget_2024,revenue_2024
The Florida Project,7.428,2967,2000000,11303040,tt5649144,394117,Drama,2017,No,1.28,2560000.0,14467891.200000001
The Foreigner,6.965,2802,35000000,145374099,tt1615160,379149,Action,2017,No,1.28,44800000.0,186078846.72
The Foreigner,6.965,2802,35000000,145374099,tt1615160,379149,Thriller,2017,No,1.28,44800000.0,186078846.72
The Foreigner,6.965,2802,35000000,145374099,tt1615160,379149,Crime,2017,No,1.28,44800000.0,186078846.72
The Forever Purge,6.894,2602,18000000,76994245,tt10327252,602223,Action,2021,No,1.16,20880000.0,89313324.19999999
The Forever Purge,6.894,2602,18000000,76994245,tt10327252,602223,Horror,2021,No,1.16,20880000.0,89313324.19999999
The Forever Purge,6.894,2602,18000000,76994245,tt10327252,602223,Thriller,2021,No,1.16,20880000.0,89313324.19999999
The Founder,7.134,5222,15000000,24121245,tt4276820,310307,Drama,2016,No,1.31,19650000.0,31598830.950000003
The Founder,7.134,5222,15000000,24121245,tt4276820,310307,History,2016,No,1.31,19650000.0,31598830.950000003
The French Dispatch,7.015,2819,25000000,46333545,tt8847712,542178,Drama,2021,No,1.16,28999999.999999996,53746912.199999996
The French Dispatch,7.015,2819,25000000,46333545,tt8847712,542178,Comedy,2021,No,1.16,28999999.999999996,53746912.199999996
The Garfield Movie,7.028,1351,60000000,254907482,tt5779228,748783,Family,2024,No,1.0,60000000.0,254907482.0
The Garfield Movie,7.028,1351,60000000,254907482,tt5779228,748783,Comedy,2024,No,1.0,60000000.0,254907482.0
The Garfield Movie,7.028,1351,60000000,254907482,tt5779228,748783,Adventure,2024,No,1.0,60000000.0,254907482.0
The Garfield Movie,7.028,1351,60000000,254907482,tt5779228,748783,Animation,2024,No,1.0,60000000.0,254907482.0
The Gentlemen,7.668,6279,22000000,115171795,tt8367814,522627,Comedy,2020,No,1.21,26620000.0,139357871.95
The Gentlemen,7.668,6279,22000000,115171795,tt8367814,522627,Crime,2020,No,1.21,26620000.0,139357871.95
The Gift,6.695,3372,5000000,58978653,tt4178092,328425,Thriller,2015,No,1.32,6600000.0,77851821.96000001
The Gift,6.695,3372,5000000,58978653,tt4178092,328425,Mystery,2015,No,1.32,6600000.0,77851821.96000001
The Gift,6.695,3372,5000000,58978653,tt4178092,328425,Drama,2015,No,1.32,6600000.0,77851821.96000001
The Girl on the Train,6.441,5881,45000000,173200000,tt3631112,346685,Crime,2016,No,1.31,58950000.0,226892000.0
The Girl on the Train,6.441,5881,45000000,173200000,tt3631112,346685,Mystery,2016,No,1.31,58950000.0,226892000.0
The Girl on the Train,6.441,5881,45000000,173200000,tt3631112,346685,Thriller,2016,No,1.31,58950000.0,226892000.0
The Good Dinosaur,6.739,5833,175000000,332207671,tt1979388,105864,Adventure,2015,No,1.32,231000000.0,438514125.72
The Good Dinosaur,6.739,5833,175000000,332207671,tt1979388,105864,Animation,2015,No,1.32,231000000.0,438514125.72
The Good Dinosaur,6.739,5833,175000000,332207671,tt1979388,105864,Family,2015,No,1.32,231000000.0,438514125.72
The Good Nurse,6.874,1354,0,0,tt4273800,541134,Drama,2022,No,1.07,0.0,0.0
The Good Nurse,6.874,1354,0,0,tt4273800,541134,Crime,2022,No,1.07,0.0,0.0
The Good Nurse,6.874,1354,0,0,tt4273800,541134,Mystery,2022,No,1.07,0.0,0.0
The Gray Man,6.923,3989,200000000,454023,tt1649418,725201,Action,2022,No,1.07,214000000.0,485804.61000000004
The Gray Man,6.923,3989,200000000,454023,tt1649418,725201,Thriller,2022,No,1.07,214000000.0,485804.61000000004
The Great Wall,6.028,5376,150000000,331957105,tt2034800,311324,Action,2016,No,1.31,196500000.0,434863807.55
The Great Wall,6.028,5376,150000000,331957105,tt2034800,311324,Adventure,2016,No,1.31,196500000.0,434863807.55
The Great Wall,6.028,5376,150000000,331957105,tt2034800,311324,Fantasy,2016,No,1.31,196500000.0,434863807.55
The Greatest Showman,7.869,9787,84000000,459066134,tt1485796,316029,Drama,2017,No,1.28,107520000.0,587604651.52
The Green Knight,6.607,2070,15000000,18887953,tt9243804,559907,Adventure,2021,No,1.16,17400000.0,21910025.479999997
The Green Knight,6.607,2070,15000000,18887953,tt9243804,559907,Drama,2021,No,1.16,17400000.0,21910025.479999997
The Green Knight,6.607,2070,15000000,18887953,tt9243804,559907,Fantasy,2021,No,1.16,17400000.0,21910025.479999997
The Grinch,6.869,4271,75000000,508600000,tt2709692,360920,Family,2018,No,1.25,93750000.0,635750000.0
The Grinch,6.869,4271,75000000,508600000,tt2709692,360920,Comedy,2018,No,1.25,93750000.0,635750000.0
The Grinch,6.869,4271,75000000,508600000,tt2709692,360920,Animation,2018,No,1.25,93750000.0,635750000.0
The Guardians of the Galaxy Holiday Special,7.1,2225,0,0,tt13623136,774752,Comedy,2022,No,1.07,0.0,0.0
The Guardians of the Galaxy Holiday Special,7.1,2225,0,0,tt13623136,774752,Science Fiction,2022,No,1.07,0.0,0.0
The Guardians of the Galaxy Holiday Special,7.1,2225,0,0,tt13623136,774752,Adventure,2022,No,1.07,0.0,0.0
The Guilty,6.427,2933,0,0,tt9421570,567748,Drama,2021,No,1.16,0.0,0.0
The Guilty,6.427,2933,0,0,tt9421570,567748,Thriller,2021,No,1.16,0.0,0.0
The Half of It,7.1,1552,0,0,tt9683478,597219,Comedy,2020,No,1.21,0.0,0.0
The Half of It,7.1,1552,0,0,tt9683478,597219,Romance,2020,No,1.21,0.0,0.0
The Half of It,7.1,1552,0,0,tt9683478,597219,Drama,2020,No,1.21,0.0,0.0
The Hand of God,7.535,1727,13049974,167909,tt12680684,722778,Drama,2021,No,1.16,15137969.84,194774.43999999997
The Handmaiden,8.197,4090,8575000,38600000,tt4016934,290098,Thriller,2016,No,1.31,11233250.0,50566000.0
The Handmaiden,8.197,4090,8575000,38600000,tt4016934,290098,Drama,2016,No,1.31,11233250.0,50566000.0
The Handmaiden,8.197,4090,8575000,38600000,tt4016934,290098,Romance,2016,No,1.31,11233250.0,50566000.0
The Hateful Eight,7.756,14812,44000000,155760117,tt3460252,273248,Drama,2015,No,1.32,58080000.0,205603354.44
The Hateful Eight,7.756,14812,44000000,155760117,tt3460252,273248,Mystery,2015,No,1.32,58080000.0,205603354.44
The Hateful Eight,7.756,14812,44000000,155760117,tt3460252,273248,Western,2015,No,1.32,58080000.0,205603354.44
The Highwaymen,6.764,2150,49000000,0,tt1860242,500682,Crime,2019,No,1.23,60270000.0,0.0
The Highwaymen,6.764,2150,49000000,0,tt1860242,500682,Drama,2019,No,1.23,60270000.0,0.0
The Highwaymen,6.764,2150,49000000,0,tt1860242,500682,Thriller,2019,No,1.23,60270000.0,0.0
The Hitman's Bodyguard,6.891,6460,30000000,176586701,tt1959563,390043,Action,2017,No,1.28,38400000.0,226030977.28
The Hitman's Bodyguard,6.891,6460,30000000,176586701,tt1959563,390043,Comedy,2017,No,1.28,38400000.0,226030977.28
The Hitman's Bodyguard,6.891,6460,30000000,176586701,tt1959563,390043,Crime,2017,No,1.28,38400000.0,226030977.28
The Hitman's Bodyguard,6.891,6460,30000000,176586701,tt1959563,390043,Thriller,2017,No,1.28,38400000.0,226030977.28
The Holdovers,7.652,2210,13000000,42513270,tt14849194,840430,Comedy,2023,No,1.03,13390000.0,43788668.1
The Holdovers,7.652,2210,13000000,42513270,tt14849194,840430,Drama,2023,No,1.03,13390000.0,43788668.1
The House That Jack Built,7.127,2939,9800000,5566776,tt4003440,398173,Drama,2018,No,1.25,12250000.0,6958470.0
The House That Jack Built,7.127,2939,9800000,5566776,tt4003440,398173,Horror,2018,No,1.25,12250000.0,6958470.0
The House That Jack Built,7.127,2939,9800000,5566776,tt4003440,398173,Crime,2018,No,1.25,12250000.0,6958470.0
The House That Jack Built,7.127,2939,9800000,5566776,tt4003440,398173,Thriller,2018,No,1.25,12250000.0,6958470.0
The House with a Clock in Its Walls,6.251,2239,42000000,131523093,tt2119543,463821,Comedy,2018,No,1.25,52500000.0,164403866.25
The House with a Clock in Its Walls,6.251,2239,42000000,131523093,tt2119543,463821,Fantasy,2018,No,1.25,52500000.0,164403866.25
The House with a Clock in Its Walls,6.251,2239,42000000,131523093,tt2119543,463821,Family,2018,No,1.25,52500000.0,164403866.25
The House with a Clock in Its Walls,6.251,2239,42000000,131523093,tt2119543,463821,Horror,2018,No,1.25,52500000.0,164403866.25
The House with a Clock in Its Walls,6.251,2239,42000000,131523093,tt2119543,463821,Mystery,2018,No,1.25,52500000.0,164403866.25
The Hunger Games: Mockingjay - Part 2,6.899,13024,160000000,653428261,tt1951266,131634,Action,2015,No,1.32,211200000.0,862525304.5200001
The Hunger Games: Mockingjay - Part 2,6.899,13024,160000000,653428261,tt1951266,131634,Adventure,2015,No,1.32,211200000.0,862525304.5200001
The Hunger Games: Mockingjay - Part 2,6.899,13024,160000000,653428261,tt1951266,131634,Science Fiction,2015,No,1.32,211200000.0,862525304.5200001
The Hunger Games: The Ballad of Songbirds & Snakes,7.0,3260,100000000,337371917,tt10545296,695721,Drama,2023,No,1.03,103000000.0,347493074.51
The Hunger Games: The Ballad of Songbirds & Snakes,7.0,3260,100000000,337371917,tt10545296,695721,Science Fiction,2023,No,1.03,103000000.0,347493074.51
The Hunger Games: The Ballad of Songbirds & Snakes,7.0,3260,100000000,337371917,tt10545296,695721,Action,2023,No,1.03,103000000.0,347493074.51
The Hunt,6.626,3473,14000000,10550350,tt8244784,514847,Action,2020,No,1.21,16940000.0,12765923.5
The Hunt,6.626,3473,14000000,10550350,tt8244784,514847,Thriller,2020,No,1.21,16940000.0,12765923.5
The Hunt,6.626,3473,14000000,10550350,tt8244784,514847,Horror,2020,No,1.21,16940000.0,12765923.5
The Huntsman: Winter's War,6.285,4933,115000000,164989338,tt2381991,290595,Action,2016,No,1.31,150650000.0,216136032.78
The Huntsman: Winter's War,6.285,4933,115000000,164989338,tt2381991,290595,Adventure,2016,No,1.31,150650000.0,216136032.78
The Huntsman: Winter's War,6.285,4933,115000000,164989338,tt2381991,290595,Drama,2016,No,1.31,150650000.0,216136032.78
The Hustle,6.191,2612,21000000,97400000,tt1298644,449562,Comedy,2019,No,1.23,25830000.0,119802000.0
The Hustle,6.191,2612,21000000,97400000,tt1298644,449562,Crime,2019,No,1.23,25830000.0,119802000.0
The Ice Age Adventures of Buck Wild,6.588,1779,0,0,tt13634480,774825,Animation,2022,No,1.07,0.0,0.0
The Ice Age Adventures of Buck Wild,6.588,1779,0,0,tt13634480,774825,Comedy,2022,No,1.07,0.0,0.0
The Ice Age Adventures of Buck Wild,6.588,1779,0,0,tt13634480,774825,Family,2022,No,1.07,0.0,0.0
The Ice Age Adventures of Buck Wild,6.588,1779,0,0,tt13634480,774825,Adventure,2022,No,1.07,0.0,0.0
The Ice Road,6.8,1827,0,7502846,tt3758814,646207,Action,2021,No,1.16,0.0,8703301.36
The Ice Road,6.8,1827,0,7502846,tt3758814,646207,Thriller,2021,No,1.16,0.0,8703301.36
The Idea of You,7.333,1807,0,36178,tt9466114,843527,Romance,2024,No,1.0,0.0,36178.0
The Idea of You,7.333,1807,0,36178,tt9466114,843527,Drama,2024,No,1.0,0.0,36178.0
The Idea of You,7.333,1807,0,36178,tt9466114,843527,Comedy,2024,No,1.0,0.0,36178.0
The Intern,7.225,7070,35000000,194564672,tt2361509,257211,Comedy,2015,No,1.32,46200000.0,256825367.04000002
The Invisible Guest,8.082,4794,4000000,30000000,tt4857264,411088,Drama,2017,No,1.28,5120000.0,38400000.0
The Invisible Guest,8.082,4794,4000000,30000000,tt4857264,411088,Mystery,2017,No,1.28,5120000.0,38400000.0
The Invisible Guest,8.082,4794,4000000,30000000,tt4857264,411088,Thriller,2017,No,1.28,5120000.0,38400000.0
The Invisible Man,7.1,6051,7000000,144492724,tt1051906,570670,Thriller,2020,No,1.21,8470000.0,174836196.04
The Invisible Man,7.1,6051,7000000,144492724,tt1051906,570670,Science Fiction,2020,No,1.21,8470000.0,174836196.04
The Invisible Man,7.1,6051,7000000,144492724,tt1051906,570670,Horror,2020,No,1.21,8470000.0,174836196.04
The Irishman,7.581,7225,159000000,968853,tt1302006,398978,Crime,2019,No,1.23,195570000.0,1191689.19
The Irishman,7.581,7225,159000000,968853,tt1302006,398978,Drama,2019,No,1.23,195570000.0,1191689.19
The Irishman,7.581,7225,159000000,968853,tt1302006,398978,History,2019,No,1.23,195570000.0,1191689.19
The Jungle Book,6.867,8317,175000000,966550600,tt3040964,278927,Family,2016,No,1.31,229250000.0,1266181286.0
The Jungle Book,6.867,8317,175000000,966550600,tt3040964,278927,Adventure,2016,No,1.31,229250000.0,1266181286.0
The Jungle Book,6.867,8317,175000000,966550600,tt3040964,278927,Fantasy,2016,No,1.31,229250000.0,1266181286.0
The Killer,6.581,2559,175000000,362113,tt1136617,800158,Crime,2023,No,1.03,180250000.0,372976.39
The Killer,6.581,2559,175000000,362113,tt1136617,800158,Thriller,2023,No,1.03,180250000.0,372976.39
The Killing of a Sacred Deer,7.011,4274,3000000,10700000,tt5715874,399057,Drama,2017,No,1.28,3840000.0,13696000.0
The Killing of a Sacred Deer,7.011,4274,3000000,10700000,tt5715874,399057,Thriller,2017,No,1.28,3840000.0,13696000.0
The Killing of a Sacred Deer,7.011,4274,3000000,10700000,tt5715874,399057,Mystery,2017,No,1.28,3840000.0,13696000.0
The King,7.156,3419,0,0,tt7984766,504949,Drama,2019,No,1.23,0.0,0.0
The King,7.156,3419,0,0,tt7984766,504949,History,2019,No,1.23,0.0,0.0
The King,7.156,3419,0,0,tt7984766,504949,War,2019,No,1.23,0.0,0.0
The King of Staten Island,7.0,1080,35000000,2200000,tt9686708,579583,Comedy,2020,No,1.21,42350000.0,2662000.0
The King of Staten Island,7.0,1080,35000000,2200000,tt9686708,579583,Drama,2020,No,1.21,42350000.0,2662000.0
The King's Man,6.728,4859,100000000,125897478,tt6856242,476669,Action,2021,No,1.16,115999999.99999999,146041074.48
The King's Man,6.728,4859,100000000,125897478,tt6856242,476669,Adventure,2021,No,1.16,115999999.99999999,146041074.48
The King's Man,6.728,4859,100000000,125897478,tt6856242,476669,Thriller,2021,No,1.16,115999999.99999999,146041074.48
The Kissing Booth,7.17,7356,0,0,tt3799232,454983,Romance,2018,No,1.25,0.0,0.0
The Kissing Booth,7.17,7356,0,0,tt3799232,454983,Comedy,2018,No,1.25,0.0,0.0
The Kissing Booth 2,7.619,5077,0,0,tt9784456,583083,Comedy,2020,No,1.21,0.0,0.0
The Kissing Booth 2,7.619,5077,0,0,tt9784456,583083,Romance,2020,No,1.21,0.0,0.0
The Kissing Booth 3,6.869,1976,0,0,tt12783454,727745,Romance,2021,No,1.16,0.0,0.0
The Kissing Booth 3,6.869,1976,0,0,tt12783454,727745,Comedy,2021,No,1.16,0.0,0.0
The Last Duel,7.4,3659,100000000,30552111,tt4244994,617653,History,2021,No,1.16,115999999.99999999,35440448.76
The Last Duel,7.4,3659,100000000,30552111,tt4244994,617653,Drama,2021,No,1.16,115999999.99999999,35440448.76
The Last Duel,7.4,3659,100000000,30552111,tt4244994,617653,Action,2021,No,1.16,115999999.99999999,35440448.76
The Last Voyage of the Demeter,6.748,1816,45000000,21600000,tt1001520,635910,Horror,2023,No,1.03,46350000.0,22248000.0
The Last Voyage of the Demeter,6.748,1816,45000000,21600000,tt1001520,635910,Fantasy,2023,No,1.03,46350000.0,22248000.0
The Last Witch Hunter,6.004,3734,90000000,146936910,tt1618442,274854,Action,2015,No,1.32,118800000.0,193956721.20000002
The Last Witch Hunter,6.004,3734,90000000,146936910,tt1618442,274854,Adventure,2015,No,1.32,118800000.0,193956721.20000002
The Last Witch Hunter,6.004,3734,90000000,146936910,tt1618442,274854,Fantasy,2015,No,1.32,118800000.0,193956721.20000002
The Legend of Tarzan,5.914,6368,180000000,356743061,tt0918940,258489,Fantasy,2016,No,1.31,235800000.0,467333409.91
The Legend of Tarzan,5.914,6368,180000000,356743061,tt0918940,258489,Action,2016,No,1.31,235800000.0,467333409.91
The Legend of Tarzan,5.914,6368,180000000,356743061,tt0918940,258489,Adventure,2016,No,1.31,235800000.0,467333409.91
The Lego Batman Movie,7.233,5241,80000000,311950384,tt4116284,324849,Animation,2017,No,1.28,102400000.0,399296491.52
The Lego Batman Movie,7.233,5241,80000000,311950384,tt4116284,324849,Action,2017,No,1.28,102400000.0,399296491.52
The Lego Batman Movie,7.233,5241,80000000,311950384,tt4116284,324849,Comedy,2017,No,1.28,102400000.0,399296491.52
The Lego Batman Movie,7.233,5241,80000000,311950384,tt4116284,324849,Family,2017,No,1.28,102400000.0,399296491.52
The Lego Movie 2: The Second Part,6.664,2332,99000000,199603202,tt3513498,280217,Action,2019,No,1.23,121770000.0,245511938.46
The Lego Movie 2: The Second Part,6.664,2332,99000000,199603202,tt3513498,280217,Adventure,2019,No,1.23,121770000.0,245511938.46
The Lego Movie 2: The Second Part,6.664,2332,99000000,199603202,tt3513498,280217,Animation,2019,No,1.23,121770000.0,245511938.46
The Lego Movie 2: The Second Part,6.664,2332,99000000,199603202,tt3513498,280217,Comedy,2019,No,1.23,121770000.0,245511938.46
The Lego Movie 2: The Second Part,6.664,2332,99000000,199603202,tt3513498,280217,Family,2019,No,1.23,121770000.0,245511938.46
The Lighthouse,7.489,5298,11000000,18262464,tt7984734,503919,Drama,2019,No,1.23,13530000.0,22462830.72
The Lighthouse,7.489,5298,11000000,18262464,tt7984734,503919,Fantasy,2019,No,1.23,13530000.0,22462830.72
The Lighthouse,7.489,5298,11000000,18262464,tt7984734,503919,Thriller,2019,No,1.23,13530000.0,22462830.72
The Lion King,7.103,10554,260000000,1662020819,tt6105098,420818,Adventure,2019,No,1.23,319800000.0,2044285607.37
The Lion King,7.103,10554,260000000,1662020819,tt6105098,420818,Drama,2019,No,1.23,319800000.0,2044285607.37
The Lion King,7.103,10554,260000000,1662020819,tt6105098,420818,Family,2019,No,1.23,319800000.0,2044285607.37
The Lion King,7.103,10554,260000000,1662020819,tt6105098,420818,Animation,2019,No,1.23,319800000.0,2044285607.37
The Little Mermaid,6.29,3179,297000000,569626289,tt5971474,447277,Adventure,2023,No,1.03,305910000.0,586715077.67
The Little Mermaid,6.29,3179,297000000,569626289,tt5971474,447277,Family,2023,No,1.03,305910000.0,586715077.67
The Little Mermaid,6.29,3179,297000000,569626289,tt5971474,447277,Fantasy,2023,No,1.03,305910000.0,586715077.67
The Little Mermaid,6.29,3179,297000000,569626289,tt5971474,447277,Romance,2023,No,1.03,305910000.0,586715077.67
The Little Prince,7.611,2887,64000000,97571250,tt1754656,309809,Adventure,2015,No,1.32,84480000.0,128794050.0
The Little Prince,7.611,2887,64000000,97571250,tt1754656,309809,Animation,2015,No,1.32,84480000.0,128794050.0
The Little Prince,7.611,2887,64000000,97571250,tt1754656,309809,Fantasy,2015,No,1.32,84480000.0,128794050.0
The Little Prince,7.611,2887,64000000,97571250,tt1754656,309809,Family,2015,No,1.32,84480000.0,128794050.0
The Little Things,6.3,2671,30000000,29942746,tt10016180,602269,Drama,2021,No,1.16,34800000.0,34733585.36
The Little Things,6.3,2671,30000000,29942746,tt10016180,602269,Crime,2021,No,1.16,34800000.0,34733585.36
The Little Things,6.3,2671,30000000,29942746,tt10016180,602269,Thriller,2021,No,1.16,34800000.0,34733585.36
The Lobster,7.037,6611,4000000,15700000,tt3464902,254320,Comedy,2015,No,1.32,5280000.0,20724000.0
The Lobster,7.037,6611,4000000,15700000,tt3464902,254320,Drama,2015,No,1.32,5280000.0,20724000.0
The Lobster,7.037,6611,4000000,15700000,tt3464902,254320,Romance,2015,No,1.32,5280000.0,20724000.0
The Lodge,6.109,1344,0,2679585,tt7347846,474764,Horror,2020,No,1.21,0.0,3242297.85
The Lodge,6.109,1344,0,2679585,tt7347846,474764,Drama,2020,No,1.21,0.0,3242297.85
The Lodge,6.109,1344,0,2679585,tt7347846,474764,Mystery,2020,No,1.21,0.0,3242297.85
The Lodge,6.109,1344,0,2679585,tt7347846,474764,Thriller,2020,No,1.21,0.0,3242297.85
The Longest Ride,7.627,3254,34000000,63013281,tt2726560,228205,Drama,2015,No,1.32,44880000.0,83177530.92
The Longest Ride,7.627,3254,34000000,63013281,tt2726560,228205,Romance,2015,No,1.32,44880000.0,83177530.92
The Lost City,6.471,3832,74000000,192907684,tt13320622,752623,Action,2022,No,1.07,79180000.0,206411221.88000003
The Lost City,6.471,3832,74000000,192907684,tt13320622,752623,Adventure,2022,No,1.07,79180000.0,206411221.88000003
The Lost City,6.471,3832,74000000,192907684,tt13320622,752623,Comedy,2022,No,1.07,79180000.0,206411221.88000003
The Lost City of Z,6.396,3006,30000000,8574339,tt1212428,314095,Adventure,2017,No,1.28,38400000.0,10975153.92
The Lost City of Z,6.396,3006,30000000,8574339,tt1212428,314095,Drama,2017,No,1.28,38400000.0,10975153.92
The Lost City of Z,6.396,3006,30000000,8574339,tt1212428,314095,History,2017,No,1.28,38400000.0,10975153.92
The Magnificent Seven,6.47,6178,90000000,162400000,tt2404435,333484,Adventure,2016,No,1.31,117900000.0,212744000.0
The Magnificent Seven,6.47,6178,90000000,162400000,tt2404435,333484,Action,2016,No,1.31,117900000.0,212744000.0
The Magnificent Seven,6.47,6178,90000000,162400000,tt2404435,333484,Western,2016,No,1.31,117900000.0,212744000.0
The Man from U.N.C.L.E.,7.081,6626,75000000,110045109,tt1638355,203801,Comedy,2015,No,1.32,99000000.0,145259543.88
The Man from U.N.C.L.E.,7.081,6626,75000000,110045109,tt1638355,203801,Action,2015,No,1.32,99000000.0,145259543.88
The Man from U.N.C.L.E.,7.081,6626,75000000,110045109,tt1638355,203801,Adventure,2015,No,1.32,99000000.0,145259543.88
The Marksman,6.798,1681,23000000,23076711,tt6902332,634528,Action,2021,No,1.16,26680000.0,26768984.759999998
The Marksman,6.798,1681,23000000,23076711,tt6902332,634528,Drama,2021,No,1.16,26680000.0,26768984.759999998
The Marksman,6.798,1681,23000000,23076711,tt6902332,634528,Thriller,2021,No,1.16,26680000.0,26768984.759999998
The Martian,7.7,20587,108000000,631058917,tt3659388,286217,Drama,2015,No,1.32,142560000.0,832997770.44
The Martian,7.7,20587,108000000,631058917,tt3659388,286217,Adventure,2015,No,1.32,142560000.0,832997770.44
The Martian,7.7,20587,108000000,631058917,tt3659388,286217,Science Fiction,2015,No,1.32,142560000.0,832997770.44
The Marvels,5.963,3155,274800000,206136825,tt10676048,609681,Science Fiction,2023,No,1.03,283044000.0,212320929.75
The Marvels,5.963,3155,274800000,206136825,tt10676048,609681,Adventure,2023,No,1.03,283044000.0,212320929.75
The Marvels,5.963,3155,274800000,206136825,tt10676048,609681,Action,2023,No,1.03,283044000.0,212320929.75
The Matrix Resurrections,6.4,6174,190000000,156497322,tt10838180,624860,Science Fiction,2021,No,1.16,220399999.99999997,181536893.51999998
The Matrix Resurrections,6.4,6174,190000000,156497322,tt10838180,624860,Action,2021,No,1.16,220399999.99999997,181536893.51999998
The Matrix Resurrections,6.4,6174,190000000,156497322,tt10838180,624860,Adventure,2021,No,1.16,220399999.99999997,181536893.51999998
The Meg,6.25,7983,150000000,530517320,tt4779682,345940,Action,2018,No,1.25,187500000.0,663146650.0
The Meg,6.25,7983,150000000,530517320,tt4779682,345940,Science Fiction,2018,No,1.25,187500000.0,663146650.0
The Meg,6.25,7983,150000000,530517320,tt4779682,345940,Horror,2018,No,1.25,187500000.0,663146650.0
The Menu,7.172,5706,35000000,79628200,tt9764362,593643,Comedy,2022,No,1.07,37450000.0,85202174.0
The Menu,7.172,5706,35000000,79628200,tt9764362,593643,Horror,2022,No,1.07,37450000.0,85202174.0
The Menu,7.172,5706,35000000,79628200,tt9764362,593643,Thriller,2022,No,1.07,37450000.0,85202174.0
The Midnight Sky,5.732,1929,0,70018,tt10539608,614911,Science Fiction,2020,No,1.21,0.0,84721.78
The Midnight Sky,5.732,1929,0,70018,tt10539608,614911,Drama,2020,No,1.21,0.0,84721.78
The Ministry of Ungentlemanly Warfare,7.033,1664,60000000,29768915,tt5177120,799583,Action,2024,No,1.0,60000000.0,29768915.0
The Ministry of Ungentlemanly Warfare,7.033,1664,60000000,29768915,tt5177120,799583,Comedy,2024,No,1.0,60000000.0,29768915.0
The Ministry of Ungentlemanly Warfare,7.033,1664,60000000,29768915,tt5177120,799583,War,2024,No,1.0,60000000.0,29768915.0
The Mitchells vs. the Machines,7.861,3174,75000000,0,tt7979580,501929,Animation,2021,No,1.16,87000000.0,0.0
The Mitchells vs. the Machines,7.861,3174,75000000,0,tt7979580,501929,Adventure,2021,No,1.16,87000000.0,0.0
The Mitchells vs. the Machines,7.861,3174,75000000,0,tt7979580,501929,Comedy,2021,No,1.16,87000000.0,0.0
The Mother,6.625,1353,0,0,tt6968614,552688,Action,2023,No,1.03,0.0,0.0
The Mother,6.625,1353,0,0,tt6968614,552688,Thriller,2023,No,1.03,0.0,0.0
The Mountain Between Us,6.651,2472,35000000,62832209,tt2226597,290512,Drama,2017,No,1.28,44800000.0,80425227.52
The Mountain Between Us,6.651,2472,35000000,62832209,tt2226597,290512,Adventure,2017,No,1.28,44800000.0,80425227.52
The Mountain Between Us,6.651,2472,35000000,62832209,tt2226597,290512,Romance,2017,No,1.28,44800000.0,80425227.52
The Mule,6.865,5202,50000000,174800000,tt7959026,504172,Crime,2018,No,1.25,62500000.0,218500000.0
The Mule,6.865,5202,50000000,174800000,tt7959026,504172,Drama,2018,No,1.25,62500000.0,218500000.0
The Mummy,5.517,7452,125000000,409231607,tt2345759,282035,Fantasy,2017,No,1.28,160000000.0,523816456.96000004
The Mummy,5.517,7452,125000000,409231607,tt2345759,282035,Thriller,2017,No,1.28,160000000.0,523816456.96000004
The Mummy,5.517,7452,125000000,409231607,tt2345759,282035,Action,2017,No,1.28,160000000.0,523816456.96000004
The Mummy,5.517,7452,125000000,409231607,tt2345759,282035,Adventure,2017,No,1.28,160000000.0,523816456.96000004
The Mummy,5.517,7452,125000000,409231607,tt2345759,282035,Horror,2017,No,1.28,160000000.0,523816456.96000004
The Neon Demon,6.51,3843,7000000,3400000,tt1974419,301365,Horror,2016,No,1.31,9170000.0,4454000.0
The Neon Demon,6.51,3843,7000000,3400000,tt1974419,301365,Thriller,2016,No,1.31,9170000.0,4454000.0
The New Mutants,6.084,3588,67000000,49169594,tt4682266,340102,Science Fiction,2020,No,1.21,81070000.0,59495208.739999995
The New Mutants,6.084,3588,67000000,49169594,tt4682266,340102,Horror,2020,No,1.21,81070000.0,59495208.739999995
The New Mutants,6.084,3588,67000000,49169594,tt4682266,340102,Action,2020,No,1.21,81070000.0,59495208.739999995
The Nice Guys,7.123,8326,50000000,71261763,tt3799694,290250,Comedy,2016,No,1.31,65500000.0,93352909.53
The Nice Guys,7.123,8326,50000000,71261763,tt3799694,290250,Crime,2016,No,1.31,65500000.0,93352909.53
The Nice Guys,7.123,8326,50000000,71261763,tt3799694,290250,Action,2016,No,1.31,65500000.0,93352909.53
The Northman,7.035,4775,70000000,69633110,tt11138512,639933,Action,2022,No,1.07,74900000.0,74507427.7
The Northman,7.035,4775,70000000,69633110,tt11138512,639933,Adventure,2022,No,1.07,74900000.0,74507427.7
The Northman,7.035,4775,70000000,69633110,tt11138512,639933,Fantasy,2022,No,1.07,74900000.0,74507427.7
The Nun,5.908,7016,22000000,366082797,tt5814060,439079,Horror,2018,No,1.25,27500000.0,457603496.25
The Nun II,6.675,2349,38500000,269670590,tt10160976,968051,Horror,2023,No,1.03,39655000.0,277760707.7
The Nutcracker and the Four Realms,6.1,2192,120000000,173961069,tt5523010,426543,Fantasy,2018,No,1.25,150000000.0,217451336.25
The Nutcracker and the Four Realms,6.1,2192,120000000,173961069,tt5523010,426543,Adventure,2018,No,1.25,150000000.0,217451336.25
